County Name,County Code,Health Topic Number,Health Topic,Indicator ID,Indicator Name,Date Year,Trend Data County Value,Three Year Average County Value
St. Lawrence,40,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,61.8,66.3
St. Lawrence,40,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,68.0,60.7
St. Lawrence,40,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,52.1,56.0
St. Lawrence,40,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,47.8,54.2
St. Lawrence,40,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,62.7,56.0
St. Lawrence,40,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,57.5,59.4
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,54.0,59.3
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,66.0,61.4
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,64.0,62.8
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,58.4,61.7
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,62.5,56.0
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,47.1,56.8
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,60.8,52.5
Saratoga,41,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,49.6,53.9
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,55.5,55.5
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,59.4,56.4
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,54.7,55.1
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,51.1,54.5
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,57.6,52.4
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,48.5,56.2
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,62.4,55.2
Schenectady,42,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,54.6,54.5
Schoharie,43,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,72.3,66.4
Schoharie,43,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,82.8,67.7
Schoharie,43,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,51.2,61.9
Schoharie,43,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,86.6,73.8
Schoharie,43,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,83.7,82.5
Schuyler,44,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,102.4,79.3
Schuyler,44,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,93.6,76.4
Schuyler,44,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,89.0,81.6
Schuyler,44,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,89.3,78.2
Schuyler,44,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,95.4,76.9
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,76.3,60.2
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,65.2,67.3
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,60.2,66.7
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,74.7,69.9
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,74.9,69.3
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,58.3,67.8
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,70.0,64.2
Seneca,45,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,64.3,63.4
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,85.8,78.5
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,78.8,78.3
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,70.3,72.3
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,67.7,65.9
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,59.8,65.0
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,67.4,66.4
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,72.0,68.8
Steuben,46,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,67.1,70.7
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,51.8,50.0
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,47.2,48.8
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,47.6,46.3
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,44.2,45.2
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,43.6,43.5
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,42.7,42.1
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,40.1,40.4
Suffolk,47,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,38.4,38.1
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,83.2,65.5
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,50.7,63.9
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,58.0,59.8
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,70.8,73.2
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,90.8,73.9
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,60.0,66.6
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,49.1,52.2
Sullivan,48,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,47.6,50.7
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,65.6,58.7
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,47.9,55.2
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,52.2,53.6
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,60.8,57.4
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,59.4,59.9
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,59.6,57.5
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,53.6,57.8
Tioga,49,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,60.1,47.0
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,42.7,42.5
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,46.0,38.1
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,25.9,34.5
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,32.0,33.9
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,43.7,35.9
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,32.1,35.7
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,31.3,32.2
Tompkins,50,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,33.3,31.8
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,55.0,58.1
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,61.3,59.1
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,60.9,61.9
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,63.4,59.3
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,53.6,56.8
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,53.2,53.9
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,54.9,54.2
Ulster,51,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,54.5,53.9
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,53.5,61.1
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,55.3,60.3
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,72.4,68.9
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,79.2,77.4
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,80.6,86.9
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,100.9,77.1
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,49.8,71.1
Warren,52,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,62.5,58.3
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,73.0,78.0
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,73.3,66.4
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,52.8,67.2
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,75.5,63.2
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,61.5,67.3
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,64.9,63.3
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,63.6,65.7
Washington,53,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,68.7,66.6
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,58.1,66.4
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,73.6,65.2
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,64.2,70.4
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,73.4,67.5
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,65.0,69.0
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,68.6,66.0
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,64.4,65.8
Wayne,54,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,64.6,65.4
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,38.6,40.5
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,38.9,38.6
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,38.6,38.9
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,39.3,36.4
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,31.2,33.8
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,30.7,29.7
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,27.2,29.1
Westchester,55,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,29.2,27.1
Wyoming,56,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,64.7,59.1
Wyoming,56,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,67.6,57.9
Wyoming,56,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,41.3,63.9
Wyoming,56,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,83.1,58.8
Wyoming,56,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,51.9,64.1
Wyoming,56,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,57.1,53.0
Wyoming,56,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,49.9,46.6
Yates,57,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,83.1,69.9
Yates,57,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,87.5,66.4
Yates,57,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,80.3,53.6
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,32.0,30.3
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,28.0,29.1
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,27.3,27.9
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,28.3,28.1
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,28.4,28.2
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,27.7,28.0
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,27.8,26.4
Bronx,58,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,23.6,25.0
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,32.8,32.3
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,32.2,31.1
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,28.4,29.3
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,27.3,27.2
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,25.5,26.6
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,26.8,25.7
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,24.9,24.8
Kings,59,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,22.8,23.3
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,32.9,33.9
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,35.9,33.5
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,31.5,33.2
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,32.0,30.8
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,28.8,29.2
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,27.0,27.5
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,26.6,26.3
New York,60,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,25.4,24.6
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,32.0,32.2
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,31.9,31.0
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,29.0,29.6
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,28.0,28.1
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,26.7,26.8
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,25.5,25.8
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,25.2,25.7
Queens,61,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,26.3,24.6
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2012,42.5,46.7
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2013,50.2,44.9
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2014,42.0,47.5
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2015,50.4,45.8
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2016,44.9,45.8
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2017,42.2,42.0
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2018,38.8,41.2
Richmond,62,1,Cancer Indicators,g8,"Lung and bronchus cancer mortality rate per 100,000",2019,42.4,40.0
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2012,51.3,50.1
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2013,49.0,47.6
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2014,43.1,46.2
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2015,46.8,43.0
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2016,39.2,42.0
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2017,39.9,40.9
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2018,43.3,38.5
Albany,1,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2019,32.4,35.5
Allegany,2,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2012,52.5,55.7
Allegany,2,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2013,53.6,52.6
Allegany,2,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2014,51.8,49.4
Allegany,2,1,Cancer Indicators,g8a,"Age-adjusted lung and bronchus cancer mortality rate per 100,000",2015,43.3,46.2
